make build --directory=src -s
 linking num object lib
building num exec src

1000, 0.0023
1020, 0.0022
1040, 0.0047
1060, 0.0047
1081, 0.0046
1102, 0.0047
1124, 0.0047
1146, 0.0047
1168, 0.0047
1191, 0.0047
1214, 0.0047
1238, 0.0047
1262, 0.0047
1287, 0.0047
1312, 0.0047
1338, 0.0047
1364, 0.0047
1391, 0.0047
1418, 0.0047
1446, 0.0046
1474, 0.0047
1503, 0.0047
1533, 0.0047
1563, 0.0047
1594, 0.0047
1625, 0.0047
1657, 0.0047
1690, 0.0047
1723, 0.0047
1757, 0.0047
1792, 0.0047
1827, 0.0047
1863, 0.0047
1900, 0.0047
1938, 0.0047
1976, 0.0046
2015, 0.0047
2055, 0.0172
2096, 0.0171
2137, 0.0171
2179, 0.0171
2222, 0.0172
2266, 0.0172
2311, 0.0171
2357, 0.0171
2404, 0.0172
2452, 0.0173
2501, 0.0171
2551, 0.0172
2602, 0.0172
2654, 0.0172
2707, 0.0174
2761, 0.0172
2816, 0.0173
2872, 0.0172
2929, 0.0173
2987, 0.0173
3046, 0.0174
3106, 0.0174
3168, 0.0173
3231, 0.0174
3295, 0.0174
3360, 0.0173
3427, 0.0173
3495, 0.0173
3564, 0.0173
3635, 0.0172
3707, 0.0173
3781, 0.0173
3856, 0.0171
3933, 0.0172
4011, 0.0174
4091, 0.0172
4172, 0.0361
4255, 0.0360
4340, 0.0361
4426, 0.0358
4514, 0.0357
4604, 0.0357
4696, 0.0358
4789, 0.0360
4884, 0.0358
4981, 0.0358
5080, 0.0357
5181, 0.0362
5284, 0.0359
5389, 0.0358
5496, 0.0359
5605, 0.0359
5717, 0.0359
5831, 0.0363
5947, 0.0359
6065, 0.0359
6186, 0.0362
6309, 0.0358
6435, 0.0363
6563, 0.0364
6694, 0.0359
6827, 0.0359
6963, 0.0361
7102, 0.0369
7244, 0.0359
7388, 0.0360
7535, 0.0360
7685, 0.0359
7838, 0.0357
7994, 0.0360
8153, 0.0374
8316, 0.1353
8482, 0.1356
8651, 0.1352
8824, 0.1348
9000, 0.1372
9180, 0.1351
9363, 0.1357
9550, 0.1356
9741, 0.1361
9935, 0.1352
10133, 0.1395
10335, 0.1354
10541, 0.1352
10751, 0.1352
10966, 0.1353
11185, 0.1355
11408, 0.1374
11636, 0.1352
11868, 0.1352
12105, 0.1353
12347, 0.1349
12593, 0.1351
12844, 0.1371
13100, 0.1378
13362, 0.1354
13629, 0.1368
13901, 0.1366
14179, 0.1381
14462, 0.1353
14751, 0.1355
15046, 0.1360
15346, 0.1374
15652, 0.1349
15965, 0.1351
16284, 0.1351
16609, 0.2811
16941, 0.2798
17279, 0.2801
17624, 0.2798
17976, 0.2813
18335, 0.2813
18701, 0.2895
19075, 0.2795
19456, 0.2798
19845, 0.2797
20241, 0.2793
20645, 0.2799
21057, 0.2793
21478, 0.2830
21907, 0.2797
22345, 0.2804
22791, 0.2798
23246, 0.2804
23710, 0.2803
24184, 0.2846
24667, 0.2839
25160, 0.2805
25663, 0.2854
26176, 0.2813
26699, 0.2806
27232, 0.2815
27776, 0.2886
28331, 0.2801
28897, 0.2838
29474, 0.2799
30063, 0.2804
30664, 0.2807
31277, 0.2803
31902, 0.2805
32540, 0.2801
33190, 1.0910
33853, 1.0872
34530, 1.0709
35220, 1.0723
35924, 1.0707
36642, 1.0790
37374, 1.0697
38121, 1.0748
38883, 1.0763
39660, 1.0727
40453, 1.0745
41262, 1.0718
42087, 1.0725
42928, 1.1607
43786, 1.1037
44661, 1.0753
45554, 1.0834
46465, 1.0772
47394, 1.0947
48341, 1.0746
49307, 1.0987
50293, 1.0822
51298, 1.0740
52323, 1.0724
53369, 1.0804
54436, 1.0752
55524, 1.0797
56634, 1.1021
57766, 1.0724
58921, 1.0841
60099, 1.0741
61300, 1.0857
62526, 1.0695
63776, 1.0739
65051, 1.0872
66352, 2.2249
67679, 2.2114
69032, 2.2159
70412, 2.2211
71820, 2.2149
73256, 2.2212
74721, 2.2340
76215, 2.2711
77739, 2.2184
79293, 2.2287
80878, 2.2262
82495, 2.2296
84144, 2.2293
85826, 2.2372
87542, 2.2262
89292, 2.2503
91077, 2.2329
92898, 2.2273
94755, 2.2652
96650, 2.2233
98583, 2.2286
100554, 2.2279
102565, 2.2389
104616, 2.2365
106708, 2.2297
108842, 2.2961
111018, 2.2333
113238, 2.2417
115502, 2.2214
117812, 2.2473
120168, 2.2288
122571, 2.2541
125022, 2.2255
127522, 2.2313
130072, 2.2446
132673, 8.6297
135326, 8.6436
138032, 8.6333
140792, 8.7707
143607, 8.7144
146479, 8.7143
149408, 8.7001
152396, 8.7181
155443, 8.6853
158551, 8.7053
161722, 8.6861
164956, 8.5550
168255, 8.5204
171620, 8.5239
175052, 8.5590
178553, 8.5444
182124, 8.5310
185766, 8.5278
189481, 8.5481
193270, 8.5406
197135, 8.5521
