./main.o

    1	     0.000
    2	     0.000
    3	     0.000
    4	     0.001
    5	     0.001
    6	     0.001
    7	     0.001
    8	     0.001
    9	     0.001
   10	     0.001
   11	     0.001
   12	     0.001
   13	     0.001
   14	     0.002
   15	     0.002
   16	     0.002
   17	     0.001
   18	     0.001
   19	     0.001
   20	     0.002
   21	     0.002
   22	     0.002
   23	     0.002
   24	     0.002
   25	     0.002
   26	     0.001
   27	     0.002
   28	     0.002
   29	     0.003
   30	     0.002
   31	     0.002
   32	     0.002
   33	     0.002
   34	     0.002
   35	     0.001
   36	     0.003
   37	     0.002
   38	     0.003
   39	     0.002
   40	     0.002
   41	     0.003
   42	     0.002
   43	     0.003
   44	     0.004
   45	     0.003
   46	     0.004
   47	     0.003
   48	     0.002
   49	     0.004
   50	     0.003
   51	     0.003
   52	     0.003
   53	     0.002
   54	     0.004
   55	     0.004
   56	     0.003
   57	     0.005
   58	     0.003
   59	     0.003
   60	     0.004
   61	     0.003
   62	     0.004
   63	     0.004
   64	     0.003
   65	     0.004
   66	     0.003
   67	     0.003
   68	     0.005
   69	     0.003
   70	     0.005
   71	     0.005
   72	     0.003
   73	     0.005
   74	     0.003
   75	     0.003
   76	     0.005
   77	     0.005
   78	     0.006
   79	     0.005
   80	     0.004
   81	     0.005
   82	     0.004
   83	     0.005
   84	     0.006
   85	     0.006
   86	     0.006
   87	     0.006
   88	     0.006
   89	     0.007
   90	     0.005
   91	     0.004
   92	     0.006
   93	     0.006
   94	     0.006
   95	     0.007
   96	     0.007
   97	     0.007
   98	     0.004
   99	     0.004
  100	     0.007
  101	     0.005
  102	     0.008
  103	     0.007
  104	     0.005
  105	     0.007
  106	     0.005
  107	     0.004
  108	     0.007
  109	     0.005
  110	     0.007
  111	     0.007
  112	     0.004
  113	     0.007
  114	     0.004
  115	     0.005
  116	     0.008
  117	     0.005
  118	     0.008
  119	     0.008
  120	     0.005
  121	     0.009
  122	     0.005
  123	     0.006
  124	     0.007
  125	     0.007
  126	     0.009
  127	     0.009
  128	     0.005
  129	     0.008
  130	     0.006
  131	     0.005
  132	     0.006
  133	     0.008
